text_id,sentiment_bert
21025,-0.9858589
21026,0.99499214
21027,-0.99670076
21028,0.06078565
21029,-0.9788203
21030,-0.9832993
21031,-0.97808117
21032,-0.99695045
21033,-0.97614235
21034,0.3140633
21035,-0.98569524
21036,-0.9897125
21037,-0.98733056
21039,-0.99487495
21040,-0.0430305
21041,-0.511425
21042,0.96874416
21043,-0.99698967
21044,-0.36132848
21045,0.5806016
21046,-0.9672576
21047,-0.99740237
21048,-0.98769975
21049,-0.9968884
21050,-0.9975895
21051,-0.9982563
21052,-0.9946859
21053,-0.9956687
21054,-0.98391616
21055,-0.9805067
21056,-0.13566881
21057,0.9979619
21058,0.9839207
21059,-0.9890037
21060,-0.97818476
21061,-0.8905168
21062,0.99062514
21063,0.9336139
21064,-0.97761244
21065,-0.9629308
21066,-0.98858696
21067,-0.99691623
21068,-0.9367238
21069,0.9771886
21070,-0.9040915
21071,0.9483621
21072,-0.99417865
21073,-0.967405
21074,-0.8028575
21075,0.98708
21076,-0.9819073
21077,-0.9982697
21078,-0.993789
21079,0.9866185
21080,-0.9946859
21081,-0.9949687
21082,-0.44181567
21083,-0.98032075
21084,0.9796417
21085,0.56733215
21086,-0.9954672
21087,-0.9784586
21088,0.5045321
21089,-0.97748035
21090,-0.9420983
21091,-0.9137676
21092,-0.83641326
21093,-0.98624456
21094,-0.9770966
21095,0.96231174
21096,0.83521783
21097,-0.9924687
21098,-0.9001618
21099,-0.97709763
21100,0.98960066
21101,-0.9570388
21102,-0.99530345
21103,-0.9832909
21104,-0.979659
21105,-0.9959549
21106,-0.9794496
21107,-0.9775276
21108,-0.9720163
21109,-0.99587625
21110,0.9885751
21111,0.97517395
21112,-0.998591
21113,0.8916302
21114,-0.9556319
21115,0.9561249
21116,-0.9712525
21117,-0.9704758
21118,0.0044397116
21119,-0.97820765
21120,-0.98849046
21121,-0.9901835
21122,-0.99726564
21123,-0.9810144
21124,0.97526014
21125,-0.695344
21126,0.99169755
21127,-0.9966345
21128,-0.9948288
21129,0.9827323
21130,-0.9929713
21131,0.094872355
21132,-0.991939
21133,0.99868333
21134,-0.9981756
21135,-0.76327753
21136,-0.92868644
21137,0.9431406
21138,-0.98859525
21139,-0.9838223
21140,-0.9930877
21141,-0.9922555
21142,-0.9876639
21143,-0.98250246
21144,-0.71505576
21145,-0.9544881
21146,-0.9974925
21147,-0.9988606
21148,-0.94575053
21149,-0.8406456
21150,-0.9962051
21151,-0.9641697
21152,-0.9800625
21153,-0.99687093
21154,-0.95088077
21155,-0.9827501
21156,-0.99509996
21157,-0.94417375
21158,-0.96645594
21159,0.77655494
21160,-0.18457699
21161,-0.98132604
21162,-0.9473137
21163,-0.9939635
21164,-0.9292257
21165,-0.9943135
21166,-0.9645828
21167,-0.9937551
21168,-0.90730554
21169,0.62404287
21170,-0.9954612
21171,-0.99475545
21172,-0.9954612
21173,0.18502176
21174,-0.98977095
21175,-0.9245041
21176,-0.9854165
21177,-0.99288005
21178,-0.2687441
21179,-0.9754505
21180,-0.99621415
21181,-0.87035716
21182,-0.9962489
21183,-0.9883896
21184,-0.55869496
21185,-0.98063165
21186,-0.98828024
21187,-0.92506695
21188,-0.9724381
21189,0.5761951
21190,0.9752985
21191,0.8738234
21192,-0.5255272
21193,-0.99509746
21194,-0.8826103
21195,-0.9851876
21196,-0.4339025
21197,-0.97784626
21198,-0.94591784
21199,-0.9919338
21200,0.9896219
21201,-0.99263954
21202,-0.9874393
21203,-0.99815035
21204,-0.9223859
21205,0.58861136
21206,-0.9313842
21207,-0.98796386
21208,0.96747196
21209,-0.9493565
21210,-0.7669618
21211,0.9676759
21212,0.6901418
21213,0.99162173
21214,-0.6591073
21215,-0.99496657
21216,-0.30391395
21217,-0.916515
21218,-0.9782798
21219,0.77220714
21220,-0.94020504
21221,-0.9977852
21222,-0.606148
21223,0.90897894
21224,0.4092859
21225,0.97305775
21226,-0.9974208
21227,-0.6703855
21228,-0.99785733
21229,-0.86848485
21230,-0.9937846
21231,-0.9932885
21232,0.96706533
21233,-0.990615
21234,0.97476757
21235,-0.98527086
21236,-0.99332404
21237,-0.12105477
21238,-0.7068069
21239,-0.94734645
21240,0.8747302
21241,-0.97584563
21242,-0.9928882
21243,-0.99683595
21245,-0.7068069
21247,-0.98345643
21248,0.9956434
21249,-0.9424834
21250,-0.9917444
21251,-0.99211836
21252,-0.99383783
21253,-0.9782798
21254,-0.9442482
21255,-0.98850214
21256,-0.86864686
21257,-0.9923691
21258,0.8647523
21259,0.98736846
21260,0.8574736
21261,-0.9874187
21262,-0.99315464
21263,-0.98963743
21264,-0.9812174
21265,-0.99199605
21266,0.9874841
21267,-0.95179456
21268,-0.9378621
21269,-0.9907833
21270,-0.97966695
21271,0.9291327
21272,-0.12653404
21273,0.9532957
21274,0.8937566
21275,-0.9819219
21276,-0.98668814
21277,-0.9911673
21278,-0.9985388
21279,-0.90905994
21280,-0.6198509
21281,-0.9619398
21282,-0.97974694
21283,0.9315734
21284,-0.99544835
21285,-0.9231081
21286,-0.9145949
21287,-0.94397527
21288,-0.37901193
21289,0.82796156
21290,-0.994641
21291,0.98544
21292,0.9973967
21293,-0.9983848
21294,0.932531
21295,0.997844
21296,-0.43266928
21297,-0.9560734
21298,-0.8288657
21299,-0.9828698
21300,-0.88612825
21301,-0.9635093
21302,-0.99668396
21303,-0.9953416
21304,0.9609755
21305,-0.9812174
21306,-0.96847034
21307,-0.99551284
21308,-0.9907001
21309,-0.9978507
21310,-0.9903119
21311,-0.9973238
21312,-0.9925497
21313,-0.99037856
21314,-0.98711985
21315,-0.987744
21316,-0.780365
21317,0.5387887
21318,-0.9518547
21319,0.8912631
21320,-0.9791269
21321,-0.9340729
21322,-0.9813417
21323,0.9912362
21324,-0.96005255
21325,-0.99890375
21326,-0.7260772
21327,-0.9956076
21328,-0.75145054
21329,-0.9810171
21330,0.986907
21331,-0.9950528
21332,0.06369281
21333,-0.9339842
21334,-0.84389865
21335,-0.92223144
21336,-0.53950894
21337,-0.9823292
21338,-0.96517664
21339,-0.90492904
21340,-0.98687017
21341,-0.9871246
21342,-0.9927401
21343,-0.98677486
21344,-0.99554217
21345,0.33222926
21346,-0.24792093
21347,-0.9881238
21348,-0.99453133
21349,-0.98705065
21350,-0.99596
21351,-0.9951968
21352,-0.5721745
21353,-0.9975443
21354,0.93462646
21355,-0.9991327
21356,0.9900824
21357,-0.98455834
21358,0.9899759
21359,-0.953207
21360,0.9874841
21361,-0.74108154
21362,-0.99531984
21363,-0.43266928
21364,-0.6862978
21365,-0.7068069
21367,0.9652579
21368,-0.87352294
21369,-0.9990794
21370,-0.6797681
21371,-0.98886365
21372,-0.99497515
21373,-0.9173753
21374,-0.9521209
21375,-0.9652315
21376,-0.9243387
21377,-0.9647278
21378,-0.99476045
21379,0.9872155
21380,-0.9767627
21381,0.2709142
21382,-0.9900075
21383,-0.90387034
21384,0.98863494
21385,-0.99762726
21386,-0.6608852
21387,-0.99384063
21388,-0.9903408
21389,0.7927525
21390,0.98736846
21391,-0.9927775
21392,0.96200585
21393,-0.9927401
21394,-0.99744934
21395,-0.56455624
21396,-0.6190002
21397,0.71071124
21398,-0.7430689
21399,-0.99701
21400,-0.43266928
21401,-0.99103725
21402,-0.9919873
21403,0.9554877
21404,-0.9429607
21405,-0.962148
21406,-0.9967657
21407,-0.9850893
21408,0.96842074
21409,-0.9803947
21410,-0.9721105
21411,0.95135736
21412,-0.929837
21413,-0.97357
21414,-0.99668396
21415,-0.9663552
21416,0.91434956
21417,-0.96068394
21418,-0.9928307
21419,-0.73643243
21420,-0.9964435
21421,0.9799669
21422,0.9555123
21423,-0.99536335
21424,0.99743056
21425,0.2736727
21426,-0.95526844
21427,0.57317376
21428,-0.6611039
21429,-0.9340729
21430,-0.9931602
21431,-0.9865209
21432,-0.9941533
21433,-0.8515912
21434,-0.9993603
21435,-0.99662757
21436,0.9261271
21437,-0.64401376
21438,-0.98504394
21439,-0.8923366
21440,-0.90174127
21441,0.9948952
21442,-0.06569266
21443,0.9514872
21444,-0.9637308
21445,0.29185927
21446,-0.9872518
21447,-0.43682975
21448,0.9893565
21449,-0.84307295
21450,-0.97592527
21451,-0.7337511
21452,-0.98278815
21453,-0.98946667
21454,0.9611087
21455,-0.98515505
21456,-0.9854368
21457,-0.9647278
21458,-0.991551
21459,0.8937566
21460,0.93354106
21461,-0.6736186
21462,-0.98598325
21463,-0.78848535
21464,0.97619367
21465,0.98546183
21466,-0.9967655
21467,-0.99035305
21468,-0.95809555
21469,-0.9975408
21470,0.8177854
21471,-0.9173753
21472,0.9778074
21473,-0.98985577
21474,-0.9870857
21475,-0.9942307
21476,0.481395
21478,-0.8805077
21479,0.55981195
21480,-0.985495
21481,-0.98355544
21482,-0.99846774
21483,-0.98792225
21484,-0.9953163
21485,-0.9973811
21486,-0.99888885
21487,0.898782
21488,-0.83846426
21489,-0.9152575
21490,0.9086312
21491,0.9897536
21492,-0.72786546
21493,0.57806194
21494,0.8574736
21495,0.4190334
21496,0.9943142
21497,-0.9572647
21498,-0.6503527
21499,-0.99345565
21500,0.7780794
21501,-0.8777084
21502,-0.98252624
21503,-0.9892868
21504,-0.9960374
21505,-0.97854924
21506,0.9913423
21507,-0.9843683
21508,-0.99645674
21509,-0.97999257
21510,0.8035412
21511,0.2612332
21512,-0.9955365
21513,0.9556812
21514,-0.9462276
21515,0.72776365
21516,0.9685178
21517,-0.9981014
21518,-0.9916349
21519,-0.89707613
21520,-0.9947187
21521,-0.9883088
21522,-0.96068394
21523,-0.07331067
21524,-0.8465984
21525,-0.9837933
21526,0.9492173
21527,-0.9935715
21528,-0.9909658
21529,-0.9512482
21530,-0.99313974
21531,-0.4714126
21532,-0.9647278
21533,-0.975738
21534,-0.9946059
21535,-0.9831539
21536,-0.96135515
21537,-0.9926376
21538,-0.9804731
21539,-0.9932268
21540,-0.16599149
21541,-0.99250084
21542,-0.80150735
21543,-0.95758194
21544,-0.99312615
21545,-0.987744
21546,-0.98413026
21547,-0.98405623
21548,-0.9943276
21549,0.9924947
21550,-0.9867036
21551,0.9846722
21552,-0.993442
21553,-0.9947698
21554,-0.9938337
21555,-0.9713882
21556,0.97143364
21557,-0.93034786
21558,-0.99313974
21559,0.6326481
21560,-0.89262545
21561,-0.99361765
21562,-0.9960256
21563,-0.99255586
21564,-0.9903408
21565,-0.9934763
21566,-0.9925199
21567,0.974046
21568,-0.5789916
21569,0.98564374
21570,-0.8050858
21571,-0.98671985
21572,-0.9973495
21573,-0.98847914
21574,-0.1894477
21575,-0.94874865
21576,-0.12127274
21577,-0.9928643
21578,0.7927525
21579,0.88523936
21580,-0.37901193
21581,-0.953207
21582,-0.9088717
21583,-0.9917427
21584,-0.97050476
21585,-0.9992114
21586,-0.518254
21587,-0.6783185
21588,-0.8668115
21589,-0.97688764
21590,-0.99668396
21591,-0.9949983
21592,0.3943634
21593,0.98185575
21594,-0.9840504
21595,-0.9840659
21596,-0.20017034
21597,-0.8970938
21598,-0.8100072
21599,-0.9937295
21600,-0.9817796
21601,0.9556812
21602,-0.98667264
21603,-0.9960151
21604,-0.9923367
21605,-0.99554217
21606,-0.99103725
21607,-0.98946667
21608,-0.8694854
21609,-0.9952372
21610,-0.7484075
21611,-0.99901456
21612,-0.9973495
21613,-0.9964045
21614,-0.98204046
21615,-0.99591386
21616,-0.89640903
21617,-0.9926852
21618,-0.91614413
21619,-0.9617032
21620,-0.9973005
21621,-0.95492977
21622,0.98858094
21623,-0.9812174
21624,0.98588157
21625,0.98173714
21626,-0.9780111
21627,0.97304714
21628,-0.98828834
21629,-0.9884568
21630,-0.9973707
21631,-0.029392183
21632,-0.9795593
21633,-0.98124444
21634,-0.9925443
21635,-0.9243387
21636,-0.99463594
21637,-0.9948195
21638,-0.9721812
21639,0.19400108
21640,-0.30891627
21641,-0.9982778
21642,-0.23025107
21643,-0.9757665
21644,0.69798326
21645,0.9145645
21646,0.98599815
21647,-0.9753401
21648,-0.9856624
21649,0.5619472
21650,-0.99857485
21651,-0.99765676
21652,-0.98954535
21653,0.9276202
21654,-0.53402686
21655,-0.98341584
21656,0.9625447
21658,-0.9900752
21659,-0.92989373
21660,-0.99532765
21661,-0.9928525
21662,-0.9935715
21663,-0.86934286
21664,0.9439813
21665,0.97331727
21666,-0.99108523
21667,0.9555123
21668,-0.7349106
21669,-0.98987687
21670,-0.8863285
21671,0.45034742
21672,-0.777352
21673,-0.9894491
21674,0.8177854
21675,0.97722626
21676,-0.986897
21677,-0.9937558
21678,-0.55905366
21679,-0.08067745
21680,-0.97915775
21681,0.9774537
21682,-0.99639416
21683,-0.9927401
21684,-0.99297696
21685,0.9556812
21686,-0.9960782
21687,-0.9926233
21688,-0.50912637
21689,-0.99924284
21690,0.47291768
21691,-0.9973041
21692,0.9806045
21693,0.9812803
21694,0.98947775
21695,-0.9968502
21696,-0.23385805
21697,0.99570227
21698,-0.80150735
21699,-0.9782798
21700,-0.9959333
21701,-0.9910859
21702,-0.98848474
21703,-0.9961698
21704,0.9393587
21705,-0.8247931
21706,0.84167683
21707,-0.99384063
21708,-0.9757371
21709,-0.9914949
21710,-0.9698296
21711,-0.9540493
21712,-0.9963698
21713,-0.80378866
21714,0.9492558
21715,-0.98743004
21716,-0.99827135
21717,-0.948733
21718,-0.9943601
21719,-0.9917034
21720,0.9086312
21721,-0.12972218
21722,-0.9972543
21723,-0.9984451
21724,0.985564
21725,-0.9925097
21726,-0.096187055
21727,-0.8521143
21728,0.9160056
21729,-0.99888885
21730,-0.8724496
21731,-0.92989373
21732,-0.7438637
21733,-0.31338894
21734,0.19908977
21735,-0.5240127
21736,-0.7582073
21737,-0.8507451
21738,-0.1894477
21739,-0.990624
21740,-0.19617355
21741,-0.9829866
21742,0.19400108
21743,-0.9953004
21744,-0.5774317
21745,-0.98706967
21746,-0.9921443
21747,0.99043834
21748,-0.99103725
21749,-0.9895988
21750,-0.99482983
21751,-0.99168706
21752,0.8969803
21753,-0.9932101
21754,-0.99670506
21755,-0.9970821
21756,-0.98874474
21757,-0.99725485
21758,-0.99893004
21759,-0.9896025
21760,-0.9885599
21761,-0.99527013
21762,0.99500024
21763,-0.8033472
21764,-0.9238223
21765,-0.92828405
