text_id,sentiment_bert
732,-0.96594834
733,0.94429183
734,-0.71718335
736,0.98599815
737,-0.9932806
738,-0.9813811
743,0.98830235
745,-0.97583365
750,0.38081515
752,-0.37373
753,-0.98577017
756,-0.987033
757,-0.968379
758,0.33000386
759,0.17164004
760,-0.98384374
763,-0.9926114
764,-0.49456507
765,-0.7521332
766,-0.99644613
767,0.01891756
768,-0.96981066
770,-0.99342316
774,-0.834685
775,0.9456072
776,0.61329436
777,-0.57638097
780,-0.21195555
781,-0.9629116
783,-0.9741753
787,-0.39884305
788,-0.99447715
790,-0.77089137
792,0.8778291
795,0.9787526
796,-0.99635494
799,-0.96347797
800,0.7787688
804,0.9886186
806,-0.99755526
807,-0.98786265
808,-0.5598835
813,-0.9956597
814,-0.84647155
815,-0.6336807
822,0.96393573
823,-0.99586064
826,0.8859422
834,-0.9721541
836,-0.962893
837,-0.9090729
842,-0.98237664
848,0.99376106
849,-0.94604284
850,-0.64560103
855,-0.9671508
857,0.8768661
858,-0.9899015
860,-0.93104166
861,-0.6908691
863,0.1656642
866,-0.99652195
867,-0.9892638
868,-0.9965359
870,0.9855958
872,-0.98615235
873,0.9864414
874,-0.92023796
876,-0.9675664
877,0.11287427
878,0.984884
884,0.97803664
885,-0.96278644
886,-0.96905726
889,-0.9906206
891,0.81321263
893,-0.9874112
894,0.95536506
896,-0.34954435
897,-0.956365
899,0.06254685
901,-0.1702277
903,0.9878932
908,-0.9930653
910,0.9890524
912,-0.8800359
914,-0.9913758
915,0.9433923
916,0.9983572
920,-0.7899125
924,-0.97444034
925,0.6097441
927,-0.95504403
930,-0.9959065
931,-0.7507008
932,-0.9146539
934,-0.9473375
936,-0.86087084
937,0.97372305
939,-0.9663283
942,-0.9086382
945,0.7328043
948,-0.9900473
952,-0.85338503
954,-0.97309613
955,-0.81386346
959,-0.99204427
963,-0.9931352
964,-0.9966726
965,-0.29958916
966,0.7819288
968,-0.34907985
969,-0.9963623
970,-0.990633
972,-0.9916865
974,-0.9843904
975,-0.8223057
976,-0.81354105
977,-0.982968
978,0.88539064
979,-0.03648764
985,0.9224001
986,-0.99840015
987,-0.895432
990,0.5756595
992,-0.9318298
993,-0.92848545
995,0.99574685
997,-0.9783167
998,0.98781264
1000,-0.5502215
1001,0.920419
1005,-0.97425455
1006,-0.9681784
1008,-0.9991422
1010,-0.96443266
1012,0.25597107
1016,-0.9186312
1017,-0.99412847
1018,-0.9869695
1023,-0.9904342
1025,-0.9523467
1026,-0.8326653
1030,-0.99867845
1032,0.9144621
1037,-0.9891245
1038,0.6053827
1039,-0.9924189
1041,0.9940175
1045,-0.9675315
1046,-0.24043643
1049,-0.9327962
1050,-0.9899977
1052,-0.9881598
1053,-0.6996118
1054,-0.61176705
1056,-0.7620882
1057,-0.9968554
1060,0.8751148
1061,0.970104
1063,-0.8968069
1064,0.9586276
1065,-0.9972589
1066,-0.9883772
1071,-0.08829856
1072,0.8273374
1073,0.867576
1075,0.83542454
1080,-0.9595269
1082,-0.9312271
1086,-0.9568784
1090,0.92511797
1091,-0.9726051
1092,-0.98241085
1093,-0.99661463
1094,-0.9703933
1095,-0.99611545
1096,0.99406123
1097,0.93829536
1098,-0.98315465
1100,-0.99197155
1101,-0.99344325
1102,-0.4779325
1103,0.98476756
1105,0.8945106
1107,-0.9865524
1108,0.9952123
1109,-0.98465484
1111,-0.9626952
1112,-0.9853248
1114,-0.99704534
1117,-0.9935113
1118,-0.98815256
1119,-0.9962281
1121,-0.17085177
1122,-0.9968395
1125,0.6551373
1129,0.998425
1130,-0.4796406
1132,-0.9725154
1134,-0.9817962
1135,0.9184873
1136,0.9934422
1137,0.9708843
1139,0.81936693
1141,-0.9931894
1142,-0.99181074
1143,-0.6071663
1146,0.028827548
1147,-0.9790534
1149,-0.9977823
1155,0.98582375
1156,-0.9588275
1157,-0.9949731
1160,-0.45696628
1161,-0.66716063
1163,0.99516416
1164,-0.94076
1165,0.9936421
1166,-0.99511224
1167,-0.9459117
1168,-0.072776556
1169,-0.9963814
1171,-0.9936842
1172,0.99781036
1174,-0.9949746
1176,0.98515594
1178,-0.9640446
1180,0.12633836
1183,-0.9866018
1184,-0.9897384
1186,-0.92094886
1187,0.9045341
1188,-0.9280653
1189,0.67341805
1190,-0.97086453
1191,-0.9969724
1194,-0.9632155
1195,-0.9980461
1196,-0.9889663
1201,-0.97553784
1203,0.7285377
1204,-0.9411361
1205,0.6984569
1206,-0.8529996
1207,-0.99201536
1208,-0.34856236
1209,-0.96906394
1210,0.6219325
1211,-0.98938125
1212,-0.9730912
1213,-0.9458258
1214,-0.96472156
1215,0.18883121
1216,-0.9579437
1217,-0.9959906
1218,-0.99629575
1220,-0.9918409
1221,-0.92346996
1222,-0.98830247
1224,-0.9937893
1225,0.50518847
1227,-0.9254054
1229,-0.99363655
1230,-0.99760944
1231,-0.99116814
1232,-0.96575445
1233,0.72814655
1234,-0.99599886
1235,-0.97777635
1236,-0.98824954
1237,-0.761869
1238,0.59815395
1239,-0.97830206
1240,-0.9005052
1241,0.98914516
1242,0.9523108
1243,-0.992538
1244,0.83012664
1245,0.9937196
1246,-0.9188274
1248,0.118193865
1249,-0.63011956
1250,-0.99679255
1251,-0.9961958
1252,-0.9743534
1253,-0.8050946
1254,0.6987814
1255,-0.9965466
1256,-0.95616305
1257,0.735327
1258,-0.99102736
1259,-0.9612853
1260,0.90633154
1261,-0.98585373
1262,-0.9516873
1263,0.9784478
1264,-0.99090767
1265,0.68804157
1266,-0.94625306
1267,-0.8604363
1268,-0.9973524
1270,0.6934073
1272,0.9689722
1273,-0.1279208
1274,-0.9927295
1275,-0.8535705
1276,-0.9969622
1279,0.96072364
1281,-0.9984127
1283,-0.995345
1285,-0.98079294
1289,-0.75373703
1290,-0.99582076
1291,0.9781418
1292,-0.9692964
1293,0.95763934
1295,-0.9727362
1296,0.9404601
1298,-0.9889271
1299,-0.99136204
1300,-0.8533304
1301,0.9939009
1302,-0.96369815
1303,-0.9776617
1306,0.9941013
1308,-0.6266738
1309,-0.9550973
1311,-0.9846264
1312,-0.9854565
1313,0.3726865
1314,-0.9941472
1315,0.97347534
1316,-0.99406314
1317,-0.9866735
1318,-0.98871887
1319,0.95290804
1320,-0.9498457
1321,-0.98820436
1322,-0.98964506
1323,-0.98287714
1324,-0.9743083
1325,0.9549085
1327,-0.9662711
1328,0.8372283
1329,-0.989717
1330,0.99406004
1331,-0.9590913
1332,-0.9849762
1333,-0.6283711
1334,-0.98730695
1335,-0.9871509
1336,-0.9704692
1337,-0.7624109
1338,-0.995476
1339,-0.987645
1340,-0.80975765
1341,-0.84118694
1342,0.8101599
1343,0.9767333
1345,-0.5398093
1346,-0.42885077
1348,-0.96563244
1349,-0.57372785
1350,-0.9769395
1351,-0.98599875
1352,-0.9706617
1353,-0.9972962
1354,-0.9942355
1358,-0.99859035
1359,-0.98942655
1361,-0.982613
1362,-0.99344367
1363,0.37740922
1365,-0.9337146
1366,-0.28099227
1367,-0.9799437
1368,-0.99701023
1369,-0.9981255
1370,-0.9622988
1371,-0.98962635
1373,0.62574637
1374,-0.99116904
1375,-0.997604
1376,-0.8643078
1378,0.98516154
1379,-0.9209156
1380,0.9664036
1381,-0.9725457
1382,0.9870455
1384,0.29953158
1385,0.89159346
1386,-0.9909226
1389,-0.9773723
1391,-0.96911937
1392,0.3032086
1394,0.95925915
1396,0.95346665
1397,-0.99459547
1398,-0.969677
1399,0.80477214
1400,-0.9905413
1401,-0.97888875
1403,0.9684565
1404,-0.96821934
1405,-0.9966314
1407,-0.8104493
1409,-0.99022985
1410,-0.36407328
1411,0.9734751
1414,0.99573517
1415,0.91270244
1416,-0.8951211
1419,0.2540382
1420,-0.9790527
1421,-0.99703306
1422,0.9941598
1423,-0.5664625
1424,-0.99150664
1425,-0.97717804
1426,-0.8570355
1427,-0.9803039
1428,-0.98737097
1429,-0.7991156
1431,-0.9980396
1433,-0.89846545
1435,0.99103856
1437,-0.57056546
1439,-0.9902852
1440,-0.50921714
1441,-0.48431385
1442,-0.9761383
1444,-0.9569544
1446,-0.952116
1449,-0.9815799
1450,-0.99207455
1451,-0.95952743
1452,0.98821735
1453,-0.99114037
1455,-0.9825921
1457,0.7312989
1458,-0.9670491
1459,-0.9952424
1462,-0.89446354
1463,-0.9963462
1464,0.50813246
1465,0.9880408
1467,-0.9970938
1468,0.90177286
1469,0.98001385
1470,-0.9373018
1471,-0.99884784
1472,-0.99470013
1474,-0.9917521
1475,-0.9973328
1476,-0.9917547
1477,-0.989515
1478,-0.47933888
1479,-0.9544776
1480,-0.9729002
1481,-0.6848135
1482,-0.9986343
1484,-0.9934958
1485,-0.99552256
1487,0.98043525
1488,-0.9851952
1489,-0.9959381
1490,-0.8810987
1491,-0.99827695
1492,-0.9974422
1493,0.87276685
1494,0.72732675
1495,0.96302783
1496,-0.20680654
1498,0.34993017
1499,-0.9441254
1500,-0.9970889
1501,-0.9856486
1502,-0.9911596
1503,-0.99555403
1504,-0.9943296
1505,0.9761152
1507,-0.9836306
1508,-0.98769253
1509,-0.9869327
1510,0.7070106
1512,-0.9902279
1513,0.9610777
1514,-0.74970675
1515,-0.99789274
1516,0.9639096
1517,-0.9978822
1518,-0.45367414
1519,-0.99811965
1525,0.89059377
1526,-0.99623644
1527,-0.9967031
1528,-0.8090168
1530,-0.9620875
1531,-0.8948344
1533,0.9006424
1534,-0.9906658
1535,-0.98912424
1536,-0.956553
1537,-0.8565932
1538,-0.99015135
1539,-0.9956876
1540,-0.71685183
1541,-0.98707634
1542,-0.9895408
1543,0.9677124
1544,0.98303056
1545,0.99669385
1546,-0.8024676
1547,-0.7501677
1550,0.9969895
1551,-0.66675663
1552,0.17311823
1554,-0.99272406
1555,0.9756863
1556,-0.69290054
1557,-0.9962555
1558,-0.31018704
1559,-0.9887969
1560,-0.9598391
1561,0.9900056
1562,-0.75828946
1563,-0.9695434
1564,-0.6610327
1565,-0.7308115
1566,-0.9824243
1567,0.9089856
1569,-0.9559103
1570,-0.98291135
1571,-0.7690387
1572,0.977872
1574,-0.9943733
1575,-0.9929083
1576,-0.998584
1578,-0.99818176
1579,-0.9733729
1580,0.9792973
1581,-0.9815269
1582,-0.33611703
1583,-0.9556108
1584,0.99676013
1586,-0.9954884
1587,-0.99283326
1588,0.9617547
1589,0.96869993
1590,-0.97805303
1592,-0.9828044
1593,-0.9924714
1594,-0.982654
1596,0.9496881
1598,0.8135539
1599,0.75727046
1600,-0.9944166
1601,-0.9339093
1602,-0.9788237
1604,-0.732583
1605,-0.9944983
1606,0.9479805
1607,-0.88005203
1609,-0.9872883
1610,-0.99587595
1611,-0.96635926
1612,-0.99216396
1614,0.9956027
1615,-0.17597306
1617,-0.989525
1618,-0.3972414
1619,-0.9935571
1620,-0.75739723
1621,-0.06933588
1622,-0.99065065
1623,-0.97303724
1625,-0.9442228
1626,-0.986149
1627,-0.9937126
1629,-0.9906815
1630,0.13609564
1631,-0.41372943
1632,0.94364715
1634,-0.97332406
1635,-0.98234445
1636,-0.9362678
1637,-0.99503016
1638,-0.9695181
1639,-0.9984853
1640,0.96079993
1641,-0.98711944
1642,0.9445363
1643,-0.9478972
1645,-0.9142546
1647,0.9514606
1648,0.8810526
1649,-0.9960472
1650,-0.20367718
1652,-0.78869295
1653,-0.9746144
1654,-0.7084055
1655,-0.9185359
1656,-0.9977354
1657,-0.9521918
1659,-0.9958252
1660,0.9889084
1661,-0.99622244
1662,-0.99799454
1663,-0.9984724
1665,-0.9852763
1666,-0.37299478
1667,-0.9775268
1668,-0.98331046
1669,-0.6227863
1670,-0.9685272
1671,0.80661845
1672,0.9701104
1673,0.9770856
1674,0.8961077
1675,-0.98722297
1676,-0.97962517
1677,-0.98874533
1678,-0.9927295
1680,-0.89715016
1681,-0.87104404
1683,-0.99347675
1685,-0.85028386
1686,-0.97232175
1688,-0.99891806
1689,-0.9630496
1690,0.45562196
1691,-0.98212165
1693,0.945729
1694,-0.9894715
1695,-0.5290857
1696,0.9045352
1697,-0.967974
1698,-0.9904154
1700,-0.99698645
1701,-0.99660337
1704,-0.9944917
1705,0.9753078
1706,0.11434567
1707,-0.99556994
1708,-0.9815509
1709,0.86401474
1710,-0.42520475
1711,-0.9969061
1712,-0.9222925
1714,-0.9494131
1715,-0.92347777
1716,-0.9680274
1717,-0.96143514
1718,-0.2832948
1719,0.98868346
1720,-0.9047981
1721,-0.9933093
1722,-0.9118409
1723,-0.9907397
1724,0.98859954
1725,-0.9159436
1726,-0.7942801
1727,-0.9919961
1728,-0.9280533
1729,-0.88180935
1730,0.9633559
1731,0.9971775
1732,0.8355043
1733,-0.92728806
1734,-0.98144007
1735,0.43620193
1737,-0.9774536
1738,-0.9877039
1739,0.98870134
1740,-0.9942849
1741,0.45643854
1742,-0.9839364
1744,0.6224593
1745,-0.97657967
1746,-0.5102801
1747,-0.95141
1748,-0.9967821
1749,-0.99555075
1751,0.56351995
1752,-0.9936864
1753,0.98257625
1755,-0.9642243
1757,-0.9938211
1758,-0.9870344
1759,0.92633784
1760,-0.98011124
1761,-0.99687827
1762,-0.9771016
1763,0.9925252
1764,-0.9039292
1765,-0.98454815
1768,-0.99173814
1769,-0.9924127
1770,0.98591256
1772,-0.9986247
1773,-0.9649836
1776,-0.8584224
1777,0.97891057
1778,-0.99404216
1779,-0.99167305
1780,-0.9624497
1781,0.97662175
1782,-0.99144065
1783,-0.98484534
1784,0.8612628
1785,-0.9251885
1788,-0.7153276
1789,0.99546766
1790,-0.9762496
1791,0.30125797
1792,0.6288898
1793,-0.993821
1794,-0.06896722
1795,-0.92705363
1796,-0.99392045
1797,-0.96443075
1798,-0.9759057
1799,0.99393547
1800,-0.98623425
1801,-0.98322564
1803,-0.9751345
1804,0.9848006
1807,0.96909463
1809,-0.9729898
1811,0.940925
1812,-0.9763199
1814,-0.97548807
1815,-0.9174496
1816,0.679968
1817,-0.91907716
1818,-0.9845586
1819,-0.7271203
1820,-0.9710067
1821,-0.9681979
1824,0.30488968
1826,-0.9949489
1827,-0.98260546
1828,0.2801155
1829,-0.990447
1831,-0.993726
1833,-0.9764397
1834,0.92047524
1835,-0.78996336
1836,-0.9831493
1837,-0.99608505
1838,-0.99196094
1839,0.88396275
1840,-0.99644893
1841,-0.9972003
1842,-0.97200376
1843,-0.9702539
1844,-0.3397997
1845,0.955529
1846,-0.9782265
1849,-0.9924518
1852,0.98453856
1853,0.9791179
1854,0.1094836
1855,-0.98125476
1856,-0.9766062
1857,-0.7450954
1858,-0.995927
1859,-0.9408878
1860,-0.7358819
1862,-0.8319016
1863,-0.98959553
1865,-0.9927244
1867,0.99582684
1868,0.9828911
1869,-0.86171114
1870,-0.9618106
1871,-0.97568977
1873,-0.5089227
1874,-0.99328214
1875,-0.99022305
1876,-0.047133207
1877,0.9585569
1878,-0.67685926
1879,-0.98000723
1880,0.98927796
1882,-0.11302996
1883,0.541741
1884,0.884284
1886,-0.9764455
1887,0.9047308
1888,-0.99744546
1889,-0.94320834
1892,-0.7534927
1893,-0.859509
1894,0.4101733
1895,-0.500012
1896,-0.86568516
1897,0.59608626
1898,-0.9086382
1899,-0.99536806
1900,-0.9730224
1901,0.965534
1903,-0.9479153
1904,-0.9949186
1906,-0.99723023
1908,-0.9882386
1910,-0.89062107
1911,-0.99129605
1912,0.9588475
1913,-0.82789755
1914,-0.82410944
1915,-0.9758622
1916,-0.990486
1919,-0.9911866
1921,-0.89972156
1922,-0.9901341
1926,-0.9980178
1927,-0.99622005
1928,0.97942686
1929,0.99592996
1930,-0.95962495
1931,-0.8764573
1932,-0.9797962
1933,-0.22152793
1934,-0.9944084
1936,0.17440355
1937,0.928401
1939,-0.9970938
1940,0.95020044
1941,0.99056184
1942,-0.9930134
1943,-0.9489979
1944,-0.96019953
1945,0.9689026
1946,-0.99210477
1947,-0.9959315
1948,-0.98986566
1950,0.98041034
1951,-0.50463074
1952,-0.99196976
1953,-0.77555275
1955,-0.99461585
1956,0.08089924
1960,-0.98177695
1961,0.9566984
1963,-0.9943388
1966,0.9832804
1967,0.9873643
1968,-0.9512838
1969,-0.9910013
1973,-0.9022949
1974,-0.993982
1975,-0.99520874
1976,0.058251023
1977,-0.7872776
1978,-0.99369675
1979,-0.99004835
1980,-0.9878548
1981,-0.97541547
1982,0.71612096
1985,-0.98562896
1986,-0.98952484
1987,0.99814796
1990,-0.98840475
1991,0.15757644
1992,-0.8891863
1993,-0.99594355
1995,-0.987277
1996,-0.9465118
1997,-0.9887035
1998,-0.8783606
1999,0.89799905
2000,-0.98060966
2002,-0.97691387
2004,-0.9795046
2005,0.9118997
2006,-0.9591686
2007,0.9769511
2008,-0.9970043
2009,-0.99475217
2011,-0.98800296
2012,-0.98002315
2015,-0.95417136
2018,-0.9983498
2019,-0.6615198
2021,-0.9752203
2022,-0.98183733
2023,0.48875606
2024,0.9717907
2025,-0.9877006
2026,0.40807068
2027,0.6461123
2028,-0.9867046
2029,-0.99907976
2030,-0.9800994
2032,0.99775183
2034,0.89577687
2036,-0.83392876
2038,-0.96941936
2039,-0.99112153
2040,-0.96472156
2041,-0.97887844
2042,-0.9241148
2043,-0.9691812
2044,-0.9937562
2045,-0.99208146
2046,0.98760676
2047,0.96972024
2048,-0.94337434
2049,-0.6890692
2051,0.9718888
2053,-0.9902051
2054,0.8609358
2055,-0.97543246
2056,-0.8600506
2057,-0.9967193
2058,-0.9361323
2059,0.98809123
2060,0.9781798
2061,0.981725
2062,0.99245715
2063,-0.9828774
2064,-0.8751691
2065,-0.9938232
2066,-0.9876472
2067,-0.9984704
2070,-0.9546372
2071,-0.9537725
2072,-0.99521625
2073,-0.9810686
2074,-0.9888421
2075,0.63298726
2076,-0.77009785
2077,-0.66696936
2078,-0.99362254
2079,-0.99877405
2080,0.92957187
2081,-0.95099914
2082,-0.8752647
2083,-0.9974522
2084,-0.98875433
2086,-0.98463047
2087,-0.8682448
2088,0.9826001
2089,-0.5544898
2090,-0.99503845
2091,0.80935407
2092,-0.98923224
2093,-0.93775195
2094,-0.99205977
2097,0.9906323
2098,0.97466576
2099,-0.99046254
2100,-0.9549348
2101,0.9752183
2102,-0.99549776
2103,-0.9876707
2104,0.8833926
2105,-0.95145905
2107,-0.98180395
2108,-0.9858426
2109,-0.98791957
2110,-0.56512094
2112,0.99047923
2113,0.98801994
2114,0.83673453
2115,-0.9706058
2117,0.33661163
2118,-0.9972389
2119,-0.9958252
2120,-0.9229919
2121,-0.98809016
2122,-0.958425
2123,0.887951
2124,-0.9896063
2128,-0.9975983
2131,-0.98118967
2132,-0.9907851
2133,0.9446429
2135,-0.95369196
2136,0.9390564
2137,-0.54076695
2138,-0.99362403
2139,-0.9974824
2140,-0.99732333
2141,0.9920012
2142,0.42843783
2143,0.7295555
2145,0.95987093
2147,-0.97376174
2148,0.98663473
2149,0.43517184
2150,-0.9949232
2151,-0.9962916
2152,-0.9972135
2153,0.94461226
2154,-0.9960412
2155,0.9433279
2156,0.7076149
2158,-0.9928559
2159,-0.965832
2160,-0.9945106
2162,-0.7950689
2163,-0.49410498
2165,-0.99791723
2166,0.30507112
2167,0.9741446
2169,-0.9766861
2171,-0.98095554
2173,-0.98839706
2174,-0.9776617
2175,-0.95061344
2176,-0.32423443
2178,-0.95994496
2179,-0.99084574
2180,-0.9940369
2181,0.18534541
2182,-0.8740277
2184,-0.9937549
2185,0.994213
2186,0.27054656
2187,0.7751677
2188,-0.9886871
2189,0.98764
2190,0.6323228
2191,0.91387856
2192,0.5487884
2193,-0.99409556
2194,0.06452918
2195,-0.98981595
2196,-0.9894511
2197,0.991722
2198,0.7788594
2199,-0.9760675
2200,-0.68991554
2203,-0.9981857
2204,0.8957914
2208,0.99086285
2209,-0.98900974
2210,0.28572166
2211,-0.9650487
2212,0.98909867
2214,-0.99348104
2216,-0.9722584
2218,-0.20088851
2219,-0.93075335
2220,-0.98130083
2225,-0.963952
2226,-0.98751503
2227,-0.9213333
2228,0.34993565
2229,-0.9770367
2230,-0.9954916
2231,0.9962574
2233,-0.6112361
2234,0.80998826
2235,-0.9739159
2236,-0.97115207
2238,-0.8808218
2239,-0.9520963
2240,-0.99684256
2241,-0.55019444
2242,0.27854943
2243,-0.97722787
2245,-0.03502041
2246,0.9931731
2247,-0.94929755
2248,0.9470136
2249,-0.9237399
2250,0.3032086
2251,-0.9713687
2252,0.9368266
2253,-0.981781
2255,-0.9777051
2256,-0.8509929
2257,-0.92061883
2258,-0.96781087
2259,-0.99351704
2260,-0.98846793
2261,-0.98114634
2262,0.6968725
2264,-0.9858084
2265,-0.86875343
2266,-0.9885332
2267,-0.97329
2268,-0.5754062
2269,-0.97827816
2270,-0.7957252
2271,-0.9454919
2272,-0.987645
2273,-0.92758137
2274,0.902794
2275,-0.8657382
2276,-0.3804503
2277,0.99370253
2278,0.9863038
2280,-0.9815761
2281,-0.9649732
2282,-0.55591744
2284,-0.81790584
2285,0.97958755
2286,-0.9911256
2287,0.9459127
2289,-0.9753083
2291,-0.98415464
2292,0.990749
2293,-0.8647901
2294,-0.9748653
2295,-0.9946732
2296,-0.9959522
2297,-0.98560065
2298,-0.77144706
2300,0.9314277
2301,-0.992543
2302,-0.9916589
2303,-0.995077
2304,0.84737575
2305,0.9949528
2306,-0.9869655
2307,0.977736
2308,0.9309932
2310,-0.8614876
2311,0.98586106
